algorithm,objective,dims,seed,win,clicks,time_ms,guesses,completion
greedy,MaxInformation,5x5x5,25,false,18,5,18,64.23
exact_solver,MinDistance,5x5x5,25,false,23,317,2,91.87
exact_solver,MinRotation,5x5x5,25,false,29,257,2,91.87
exact_solver,MaxInformation,5x5x5,25,false,37,382,3,86.99
global_sat,MinDistance,5x5x5,25,true,33,1223,1,100.00
global_sat,MinRotation,5x5x5,25,true,36,789,1,100.00
global_sat,MaxInformation,5x5x5,25,true,35,1443,1,100.00
partitioned_sat,MinDistance,5x5x5,25,true,32,584,1,100.00
partitioned_sat,MinRotation,5x5x5,25,true,36,225,1,100.00
partitioned_sat,MaxInformation,5x5x5,25,true,35,986,1,100.00
scip_solver,MinDistance,5x5x5,25,true,32,7361,1,100.00
scip_solver,MinRotation,5x5x5,25,true,31,7829,1,100.00
scip_solver,MaxInformation,5x5x5,25,true,55,16674,1,100.00
greedy,MinDistance,5x5x5,26,false,18,5,18,58.54
greedy,MinRotation,5x5x5,26,false,18,5,18,58.54
greedy,MaxInformation,5x5x5,26,false,2,1,2,43.09
exact_solver,MinDistance,5x5x5,26,false,47,724,2,98.37
exact_solver,MinRotation,5x5x5,26,false,52,682,2,98.37
exact_solver,MaxInformation,5x5x5,26,false,7,30,5,47.15
global_sat,MinDistance,5x5x5,26,true,53,2028,1,100.00
global_sat,MinRotation,5x5x5,26,true,48,1469,1,100.00
global_sat,MaxInformation,5x5x5,26,true,61,3162,1,100.00
partitioned_sat,MinDistance,5x5x5,26,true,55,955,1,100.00
partitioned_sat,MinRotation,5x5x5,26,true,53,524,1,100.00
partitioned_sat,MaxInformation,5x5x5,26,true,64,4110,1,100.00
scip_solver,MinDistance,5x5x5,26,true,49,13315,1,100.00
scip_solver,MinRotation,5x5x5,26,true,48,12249,1,100.00
scip_solver,MaxInformation,5x5x5,26,true,27,6741,1,100.00
greedy,MinDistance,5x5x5,27,false,13,3,13,85.37
greedy,MinRotation,5x5x5,27,false,13,3,13,85.37
greedy,MaxInformation,5x5x5,27,false,13,3,13,92.68
exact_solver,MinDistance,5x5x5,27,false,21,298,3,95.12
exact_solver,MinRotation,5x5x5,27,false,2,0,2,4.88
exact_solver,MaxInformation,5x5x5,27,false,23,263,2,99.19
global_sat,MinDistance,5x5x5,27,false,2,1,2,4.88
global_sat,MinRotation,5x5x5,27,false,2,1,2,4.88
global_sat,MaxInformation,5x5x5,27,false,2,1,2,4.88
partitioned_sat,MinDistance,5x5x5,27,false,2,1,2,4.88
partitioned_sat,MinRotation,5x5x5,27,false,2,1,2,4.88
partitioned_sat,MaxInformation,5x5x5,27,false,2,1,2,4.88
scip_solver,MinDistance,5x5x5,27,true,23,5177,2,100.00
scip_solver,MinRotation,5x5x5,27,false,2,87,2,4.88
scip_solver,MaxInformation,5x5x5,27,true,21,4605,1,100.00
greedy,MinDistance,5x5x5,28,false,8,3,8,44.72
greedy,MinRotation,5x5x5,28,false,8,2,8,44.72
greedy,MaxInformation,5x5x5,28,false,4,3,4,40.65
exact_solver,MinDistance,5x5x5,28,false,31,294,3,94.31
exact_solver,MinRotation,5x5x5,28,false,30,281,2,93.50
exact_solver,MaxInformation,5x5x5,28,false,42,571,3,95.93
global_sat,MinDistance,5x5x5,28,true,38,1275,1,100.00
global_sat,MinRotation,5x5x5,28,true,36,1059,1,100.00
global_sat,MaxInformation,5x5x5,28,true,41,1971,1,100.00
partitioned_sat,MinDistance,5x5x5,28,true,39,750,1,100.00
partitioned_sat,MinRotation,5x5x5,28,true,38,357,1,100.00
partitioned_sat,MaxInformation,5x5x5,28,true,40,1596,1,100.00
scip_solver,MinDistance,5x5x5,28,true,36,8958,1,100.00
scip_solver,MinRotation,5x5x5,28,true,33,7782,1,100.00
scip_solver,MaxInformation,5x5x5,28,true,56,17825,1,100.00
greedy,MinDistance,5x5x5,29,false,2,1,2,13.01
greedy,MinRotation,5x5x5,29,false,2,1,2,13.01
greedy,MaxInformation,5x5x5,29,false,17,5,17,86.18
exact_solver,MinDistance,5x5x5,29,false,4,4,4,14.63
exact_solver,MinRotation,5x5x5,29,false,2,1,2,13.01
exact_solver,MaxInformation,5x5x5,29,false,24,317,5,91.87
global_sat,MinDistance,5x5x5,29,true,46,1594,1,100.00
global_sat,MinRotation,5x5x5,29,true,44,956,1,100.00
global_sat,MaxInformation,5x5x5,29,true,47,2482,1,100.00
partitioned_sat,MinDistance,5x5x5,29,true,44,1088,1,100.00
partitioned_sat,MinRotation,5x5x5,29,true,39,644,1,100.00
partitioned_sat,MaxInformation,5x5x5,29,true,48,2065,1,100.00
scip_solver,MinDistance,5x5x5,29,true,43,10313,1,100.00
scip_solver,MinRotation,5x5x5,29,true,39,8133,1,100.00
scip_solver,MaxInformation,5x5x5,29,true,33,8426,1,100.00
greedy,MinDistance,6x6x6,0,false,2,4,2,39.33
greedy,MinRotation,6x6x6,0,false,2,3,2,39.33
greedy,MaxInformation,6x6x6,0,false,9,17,9,64.61
exact_solver,MinDistance,6x6x6,0,false,50,1236,3,93.82
exact_solver,MinRotation,6x6x6,0,false,49,1052,4,93.82
exact_solver,MaxInformation,6x6x6,0,false,40,774,5,80.90
global_sat,MinDistance,6x6x6,0,true,55,6112,1,100.00
global_sat,MinRotation,6x6x6,0,true,56,3663,1,100.00
global_sat,MaxInformation,6x6x6,0,true,54,6345,1,100.00
partitioned_sat,MinDistance,6x6x6,0,true,53,3074,1,100.00
partitioned_sat,MinRotation,6x6x6,0,true,58,2190,1,100.00
partitioned_sat,MaxInformation,6x6x6,0,true,54,4439,1,100.00
scip_solver,MinDistance,6x6x6,0,true,54,21728,1,100.00
scip_solver,MinRotation,6x6x6,0,true,57,20260,1,100.00
scip_solver,MaxInformation,6x6x6,0,true,65,27712,2,100.00
greedy,MinDistance,6x6x6,1,false,24,12,24,81.46
greedy,MinRotation,6x6x6,1,false,31,13,31,89.33
greedy,MaxInformation,6x6x6,1,false,5,8,5,13.48
exact_solver,MinDistance,6x6x6,1,false,3,2,3,5.62
exact_solver,MinRotation,6x6x6,1,false,39,931,5,94.94
exact_solver,MaxInformation,6x6x6,1,false,55,1352,11,93.82
global_sat,MinDistance,6x6x6,1,true,50,3310,2,100.00
global_sat,MinRotation,6x6x6,1,true,51,3118,2,100.00
global_sat,MaxInformation,6x6x6,1,true,57,8977,2,100.00
partitioned_sat,MinDistance,6x6x6,1,true,49,1055,2,100.00
partitioned_sat,MinRotation,6x6x6,1,true,54,1718,2,100.00
partitioned_sat,MaxInformation,6x6x6,1,true,50,3144,2,100.00
scip_solver,MinDistance,6x6x6,1,true,50,16410,2,100.00
scip_solver,MinRotation,6x6x6,1,true,49,16192,2,100.00
scip_solver,MaxInformation,6x6x6,1,true,72,31925,1,100.00
greedy,MinDistance,6x6x6,2,false,10,10,10,11.80
greedy,MinRotation,6x6x6,2,false,8,7,8,14.04
greedy,MaxInformation,6x6x6,2,false,12,9,12,75.28
exact_solver,MinDistance,6x6x6,2,false,2,1,2,7.30
exact_solver,MinRotation,6x6x6,2,false,3,1,3,7.87
exact_solver,MaxInformation,6x6x6,2,false,38,898,9,87.08
global_sat,MinDistance,6x6x6,2,false,4,16,3,8.43
global_sat,MinRotation,6x6x6,2,false,4,16,3,8.43
global_sat,MaxInformation,6x6x6,2,false,4,16,3,8.43
partitioned_sat,MinDistance,6x6x6,2,false,4,17,3,8.43
partitioned_sat,MinRotation,6x6x6,2,false,4,18,3,8.43
partitioned_sat,MaxInformation,6x6x6,2,false,4,18,3,8.43
scip_solver,MinDistance,6x6x6,2,false,2,121,2,7.30
scip_solver,MinRotation,6x6x6,2,true,65,20159,3,100.00
scip_solver,MaxInformation,6x6x6,2,true,61,23074,1,100.00
greedy,MinDistance,6x6x6,3,false,8,5,8,51.69
greedy,MinRotation,6x6x6,3,false,8,4,8,51.69
greedy,MaxInformation,6x6x6,3,false,5,5,5,29.21
exact_solver,MinDistance,6x6x6,3,false,24,373,2,62.36
exact_solver,MinRotation,6x6x6,3,false,22,333,2,62.36
exact_solver,MaxInformation,6x6x6,3,false,35,450,3,59.55
global_sat,MinDistance,6x6x6,3,false,54,6154,2,98.88
global_sat,MinRotation,6x6x6,3,false,47,4694,2,98.88
global_sat,MaxInformation,6x6x6,3,false,51,8259,2,98.88
partitioned_sat,MinDistance,6x6x6,3,false,55,3702,2,98.88
partitioned_sat,MinRotation,6x6x6,3,false,52,1745,2,98.88
partitioned_sat,MaxInformation,6x6x6,3,false,51,6323,2,98.88
scip_solver,MinDistance,6x6x6,3,false,52,21397,2,98.88
scip_solver,MinRotation,6x6x6,3,false,48,18828,2,98.88
scip_solver,MaxInformation,6x6x6,3,true,95,45095,1,100.00
greedy,MinDistance,6x6x6,4,false,14,6,14,75.84
greedy,MinRotation,6x6x6,4,false,14,5,14,75.84
greedy,MaxInformation,6x6x6,4,false,2,2,2,23.03
exact_solver,MinDistance,6x6x6,4,false,20,181,2,52.81
exact_solver,MinRotation,6x6x6,4,false,22,207,3,53.93
exact_solver,MaxInformation,6x6x6,4,false,46,1233,3,95.51
global_sat,MinDistance,6x6x6,4,true,62,5791,1,100.00
global_sat,MinRotation,6x6x6,4,true,54,4780,1,100.00
global_sat,MaxInformation,6x6x6,4,true,57,9452,1,100.00
partitioned_sat,MinDistance,6x6x6,4,true,56,4011,1,100.00
partitioned_sat,MinRotation,6x6x6,4,true,59,3088,1,100.00
partitioned_sat,MaxInformation,6x6x6,4,true,65,13026,1,100.00
scip_solver,MinDistance,6x6x6,4,true,63,21421,1,100.00
scip_solver,MinRotation,6x6x6,4,true,59,20473,1,100.00
scip_solver,MaxInformation,6x6x6,4,true,50,17885,1,100.00
greedy,MinDistance,6x6x6,5,false,10,10,10,17.42
greedy,MinRotation,6x6x6,5,false,13,11,13,23.03
greedy,MaxInformation,6x6x6,5,false,4,4,4,30.34
exact_solver,MinDistance,6x6x6,5,false,22,68,2,25.84
exact_solver,MinRotation,6x6x6,5,false,24,80,5,27.53
exact_solver,MaxInformation,6x6x6,5,false,62,1420,4,84.27
global_sat,MinDistance,6x6x6,5,true,82,7656,1,100.00
global_sat,MinRotation,6x6x6,5,true,76,5999,1,100.00
global_sat,MaxInformation,6x6x6,5,true,85,14399,1,100.00
partitioned_sat,MinDistance,6x6x6,5,true,80,6493,1,100.00
partitioned_sat,MinRotation,6x6x6,5,true,77,5223,1,100.00
partitioned_sat,MaxInformation,6x6x6,5,true,88,13510,1,100.00
scip_solver,MinDistance,6x6x6,5,true,82,31065,1,100.00
scip_solver,MinRotation,6x6x6,5,true,80,27565,1,100.00
scip_solver,MaxInformation,6x6x6,5,true,87,38479,1,100.00
greedy,MinDistance,6x6x6,6,false,9,4,9,74.16
greedy,MinRotation,6x6x6,6,false,9,4,9,74.16
greedy,MaxInformation,6x6x6,6,false,3,3,3,33.71
exact_solver,MinDistance,6x6x6,6,false,17,181,2,53.37
exact_solver,MinRotation,6x6x6,6,false,17,175,2,53.37
exact_solver,MaxInformation,6x6x6,6,false,20,182,2,48.31
global_sat,MinDistance,6x6x6,6,true,44,4176,1,100.00
global_sat,MinRotation,6x6x6,6,true,42,3370,1,100.00
global_sat,MaxInformation,6x6x6,6,true,44,4552,1,100.00
partitioned_sat,MinDistance,6x6x6,6,true,40,1446,1,100.00
partitioned_sat,MinRotation,6x6x6,6,true,44,1453,1,100.00
partitioned_sat,MaxInformation,6x6x6,6,true,41,2364,1,100.00
scip_solver,MinDistance,6x6x6,6,true,39,15036,1,100.00
scip_solver,MinRotation,6x6x6,6,true,45,14758,1,100.00
scip_solver,MaxInformation,6x6x6,6,true,66,30296,1,100.00
greedy,MinDistance,6x6x6,7,false,16,11,16,50.56
greedy,MinRotation,6x6x6,7,false,12,9,12,48.31
greedy,MaxInformation,6x6x6,7,false,7,5,7,47.19
exact_solver,MinDistance,6x6x6,7,false,37,492,4,62.92
exact_solver,MinRotation,6x6x6,7,false,30,439,2,61.80
exact_solver,MaxInformation,6x6x6,7,false,61,1935,9,96.63
global_sat,MinDistance,6x6x6,7,true,63,8254,1,100.00
global_sat,MinRotation,6x6x6,7,true,70,5728,1,100.00
global_sat,MaxInformation,6x6x6,7,true,70,12042,1,100.00
partitioned_sat,MinDistance,6x6x6,7,true,68,4096,1,100.00
partitioned_sat,MinRotation,6x6x6,7,true,68,2436,1,100.00
partitioned_sat,MaxInformation,6x6x6,7,true,72,12148,1,100.00
scip_solver,MinDistance,6x6x6,7,true,72,29070,1,100.00
scip_solver,MinRotation,6x6x6,7,true,68,23796,1,100.00
scip_solver,MaxInformation,6x6x6,7,true,75,30722,1,100.00
greedy,MinDistance,6x6x6,8,false,3,3,3,16.29
greedy,MinRotation,6x6x6,8,false,3,2,3,16.29
greedy,MaxInformation,6x6x6,8,false,2,3,2,8.43
exact_solver,MinDistance,6x6x6,8,false,59,1677,4,94.38
exact_solver,MinRotation,6x6x6,8,false,62,1632,3,93.82
exact_solver,MaxInformation,6x6x6,8,false,65,2076,6,96.63
global_sat,MinDistance,6x6x6,8,true,73,7368,1,100.00
global_sat,MinRotation,6x6x6,8,true,71,6587,1,100.00
global_sat,MaxInformation,6x6x6,8,true,79,19172,1,100.00
partitioned_sat,MinDistance,6x6x6,8,true,78,6253,1,100.00
partitioned_sat,MinRotation,6x6x6,8,true,81,3115,1,100.00
partitioned_sat,MaxInformation,6x6x6,8,true,77,17236,1,100.00
scip_solver,MinDistance,6x6x6,8,true,74,28880,1,100.00
scip_solver,MinRotation,6x6x6,8,true,73,26091,1,100.00
scip_solver,MaxInformation,6x6x6,8,false,5,660,4,10.11
greedy,MinDistance,6x6x6,9,false,5,3,5,59.55
greedy,MinRotation,6x6x6,9,false,5,2,5,59.55
greedy,MaxInformation,6x6x6,9,false,8,10,8,31.46
exact_solver,MinDistance,6x6x6,9,false,36,746,2,81.46
exact_solver,MinRotation,6x6x6,9,false,36,743,2,81.46
exact_solver,MaxInformation,6x6x6,9,false,28,497,2,84.27
global_sat,MinDistance,6x6x6,9,true,72,10392,1,100.00
global_sat,MinRotation,6x6x6,9,true,70,6752,1,100.00
global_sat,MaxInformation,6x6x6,9,true,70,12236,1,100.00
partitioned_sat,MinDistance,6x6x6,9,true,70,2200,1,100.00
partitioned_sat,MinRotation,6x6x6,9,true,75,6527,1,100.00
partitioned_sat,MaxInformation,6x6x6,9,true,70,8087,1,100.00
scip_solver,MinDistance,6x6x6,9,true,69,26582,1,100.00
scip_solver,MinRotation,6x6x6,9,true,72,31094,1,100.00
scip_solver,MaxInformation,6x6x6,9,true,55,23206,1,100.00
greedy,MinDistance,6x6x6,10,false,2,2,2,8.43
greedy,MinRotation,6x6x6,10,false,2,2,2,8.43
greedy,MaxInformation,6x6x6,10,false,9,5,9,88.20
exact_solver,MinDistance,6x6x6,10,false,46,764,2,80.34
exact_solver,MinRotation,6x6x6,10,false,47,925,4,88.76
exact_solver,MaxInformation,6x6x6,10,false,25,844,2,98.31
global_sat,MinDistance,6x6x6,10,true,69,4670,1,100.00
global_sat,MinRotation,6x6x6,10,true,73,3865,1,100.00
global_sat,MaxInformation,6x6x6,10,true,83,15842,1,100.00
partitioned_sat,MinDistance,6x6x6,10,true,70,4027,1,100.00
partitioned_sat,MinRotation,6x6x6,10,true,73,3812,1,100.00
partitioned_sat,MaxInformation,6x6x6,10,true,81,16028,1,100.00
scip_solver,MinDistance,6x6x6,10,true,74,28064,1,100.00
scip_solver,MinRotation,6x6x6,10,true,69,21686,1,100.00
scip_solver,MaxInformation,6x6x6,10,true,30,9272,1,100.00
greedy,MinDistance,6x6x6,11,false,2,2,2,19.10
greedy,MinRotation,6x6x6,11,false,3,2,3,19.66
greedy,MaxInformation,6x6x6,11,false,18,8,18,80.34
exact_solver,MinDistance,6x6x6,11,false,40,737,2,94.38
exact_solver,MinRotation,6x6x6,11,false,42,948,2,94.38
exact_solver,MaxInformation,6x6x6,11,false,40,1369,3,94.94
global_sat,MinDistance,6x6x6,11,true,61,4160,1,100.00
global_sat,MinRotation,6x6x6,11,true,55,3476,1,100.00
global_sat,MaxInformation,6x6x6,11,true,55,6556,1,100.00
partitioned_sat,MinDistance,6x6x6,11,true,56,1269,1,100.00
partitioned_sat,MinRotation,6x6x6,11,true,56,1584,1,100.00
partitioned_sat,MaxInformation,6x6x6,11,true,50,3719,1,100.00
scip_solver,MinDistance,6x6x6,11,true,57,19406,1,100.00
scip_solver,MinRotation,6x6x6,11,true,50,16250,1,100.00
scip_solver,MaxInformation,6x6x6,11,true,55,24384,1,100.00
greedy,MinDistance,6x6x6,12,false,3,1,3,81.46
greedy,MinRotation,6x6x6,12,false,3,1,3,81.46
greedy,MaxInformation,6x6x6,12,false,21,10,21,82.02
exact_solver,MinDistance,6x6x6,12,false,26,770,2,94.38
exact_solver,MinRotation,6x6x6,12,false,26,759,2,94.38
exact_solver,MaxInformation,6x6x6,12,false,40,1256,5,97.19
global_sat,MinDistance,6x6x6,12,true,35,2539,1,100.00
global_sat,MinRotation,6x6x6,12,true,35,2692,1,100.00
global_sat,MaxInformation,6x6x6,12,true,35,4458,1,100.00
partitioned_sat,MinDistance,6x6x6,12,true,35,643,1,100.00
partitioned_sat,MinRotation,6x6x6,12,true,35,534,1,100.00
partitioned_sat,MaxInformation,6x6x6,12,true,35,1287,1,100.00
scip_solver,MinDistance,6x6x6,12,true,35,11618,1,100.00
scip_solver,MinRotation,6x6x6,12,true,35,11576,1,100.00
scip_solver,MaxInformation,6x6x6,12,true,66,28600,1,100.00
greedy,MinDistance,6x6x6,13,false,12,11,12,21.91
greedy,MinRotation,6x6x6,13,false,12,11,12,21.91
greedy,MaxInformation,6x6x6,13,false,5,4,5,50.00
exact_solver,MinDistance,6x6x6,13,false,11,23,4,19.66
exact_solver,MinRotation,6x6x6,13,false,9,14,2,18.54
exact_solver,MaxInformation,6x6x6,13,false,53,1564,7,94.38
global_sat,MinDistance,6x6x6,13,true,78,12039,1,100.00
global_sat,MinRotation,6x6x6,13,true,72,4464,1,100.00
global_sat,MaxInformation,6x6x6,13,true,83,12437,1,100.00
partitioned_sat,MinDistance,6x6x6,13,true,76,8357,1,100.00
partitioned_sat,MinRotation,6x6x6,13,true,76,3589,1,100.00
partitioned_sat,MaxInformation,6x6x6,13,true,87,13163,1,100.00
scip_solver,MinDistance,6x6x6,13,true,74,32663,1,100.00
scip_solver,MinRotation,6x6x6,13,true,69,24401,1,100.00
scip_solver,MaxInformation,6x6x6,13,true,66,31225,1,100.00
greedy,MinDistance,6x6x6,14,false,2,2,2,62.36
greedy,MinRotation,6x6x6,14,false,2,1,2,62.36
greedy,MaxInformation,6x6x6,14,false,11,10,11,65.73
exact_solver,MinDistance,6x6x6,14,false,26,702,2,80.34
exact_solver,MinRotation,6x6x6,14,false,26,712,2,80.34
exact_solver,MaxInformation,6x6x6,14,false,52,1689,6,91.57
global_sat,MinDistance,6x6x6,14,true,51,4592,1,100.00
global_sat,MinRotation,6x6x6,14,true,46,3650,1,100.00
global_sat,MaxInformation,6x6x6,14,true,51,8569,1,100.00
partitioned_sat,MinDistance,6x6x6,14,true,49,1831,1,100.00
partitioned_sat,MinRotation,6x6x6,14,true,47,1810,1,100.00
partitioned_sat,MaxInformation,6x6x6,14,true,51,5068,1,100.00
scip_solver,MinDistance,6x6x6,14,true,51,19763,1,100.00
scip_solver,MinRotation,6x6x6,14,true,47,19074,1,100.00
scip_solver,MaxInformation,6x6x6,14,true,70,31411,1,100.00
greedy,MinDistance,6x6x6,15,false,6,6,6,26.40
greedy,MinRotation,6x6x6,15,false,8,6,8,42.13
greedy,MaxInformation,6x6x6,15,false,2,2,2,38.76
exact_solver,MinDistance,6x6x6,15,false,16,148,4,46.63
exact_solver,MinRotation,6x6x6,15,false,5,16,2,25.84
exact_solver,MaxInformation,6x6x6,15,false,38,875,5,84.83
global_sat,MinDistance,6x6x6,15,true,64,7873,1,100.00
global_sat,MinRotation,6x6x6,15,true,70,4933,1,100.00
global_sat,MaxInformation,6x6x6,15,true,66,11859,1,100.00
partitioned_sat,MinDistance,6x6x6,15,true,65,8181,1,100.00
partitioned_sat,MinRotation,6x6x6,15,true,67,4451,1,100.00
partitioned_sat,MaxInformation,6x6x6,15,true,67,10845,1,100.00
scip_solver,MinDistance,6x6x6,15,true,67,28067,1,100.00
scip_solver,MinRotation,6x6x6,15,true,73,27236,1,100.00
scip_solver,MaxInformation,6x6x6,15,true,59,26044,1,100.00
greedy,MinDistance,6x6x6,16,false,6,3,6,80.34
greedy,MinRotation,6x6x6,16,false,6,2,6,80.34
greedy,MaxInformation,6x6x6,16,false,17,7,17,79.78
exact_solver,MinDistance,6x6x6,16,false,31,1031,2,92.70
exact_solver,MinRotation,6x6x6,16,false,31,980,2,92.70
exact_solver,MaxInformation,6x6x6,16,false,44,1859,3,94.94
global_sat,MinDistance,6x6x6,16,true,41,4091,1,100.00
global_sat,MinRotation,6x6x6,16,true,42,4736,1,100.00
global_sat,MaxInformation,6x6x6,16,true,48,7944,1,100.00
partitioned_sat,MinDistance,6x6x6,16,true,48,2847,1,100.00
partitioned_sat,MinRotation,6x6x6,16,true,43,4306,1,100.00
partitioned_sat,MaxInformation,6x6x6,16,true,48,7680,1,100.00
scip_solver,MinDistance,6x6x6,16,true,47,20215,1,100.00
scip_solver,MinRotation,6x6x6,16,true,43,19659,1,100.00
scip_solver,MaxInformation,6x6x6,16,true,54,26350,1,100.00
greedy,MinDistance,6x6x6,17,false,2,2,2,5.06
greedy,MinRotation,6x6x6,17,false,2,2,2,5.06
greedy,MaxInformation,6x6x6,17,false,4,4,4,33.71
exact_solver,MinDistance,6x6x6,17,false,2,1,2,5.06
exact_solver,MinRotation,6x6x6,17,false,4,2,4,6.18
exact_solver,MaxInformation,6x6x6,17,false,48,1417,4,92.70
global_sat,MinDistance,6x6x6,17,false,6,62,4,9.55
global_sat,MinRotation,6x6x6,17,false,6,65,4,9.55
global_sat,MaxInformation,6x6x6,17,false,6,62,4,9.55
partitioned_sat,MinDistance,6x6x6,17,false,6,68,4,9.55
partitioned_sat,MinRotation,6x6x6,17,false,6,60,4,9.55
partitioned_sat,MaxInformation,6x6x6,17,false,6,69,4,9.55
scip_solver,MinDistance,6x6x6,17,true,75,26526,3,100.00
scip_solver,MinRotation,6x6x6,17,true,69,27710,2,100.00
scip_solver,MaxInformation,6x6x6,17,true,61,25077,1,100.00
greedy,MinDistance,6x6x6,18,false,16,12,16,46.07
greedy,MinRotation,6x6x6,18,false,25,14,25,76.40
greedy,MaxInformation,6x6x6,18,false,4,5,4,15.17
exact_solver,MinDistance,6x6x6,18,false,54,1849,4,93.82
exact_solver,MinRotation,6x6x6,18,false,56,1481,3,93.82
exact_solver,MaxInformation,6x6x6,18,false,67,2005,2,91.01
global_sat,MinDistance,6x6x6,18,true,65,6486,1,100.00
global_sat,MinRotation,6x6x6,18,true,69,7979,1,100.00
global_sat,MaxInformation,6x6x6,18,true,70,12692,1,100.00
partitioned_sat,MinDistance,6x6x6,18,true,66,6539,1,100.00
partitioned_sat,MinRotation,6x6x6,18,true,73,4587,1,100.00
partitioned_sat,MaxInformation,6x6x6,18,true,71,12244,1,100.00
scip_solver,MinDistance,6x6x6,18,true,65,27261,1,100.00
scip_solver,MinRotation,6x6x6,18,true,70,25278,1,100.00
scip_solver,MaxInformation,6x6x6,18,true,78,41608,1,100.00
greedy,MinDistance,6x6x6,19,false,12,10,12,35.96
greedy,MinRotation,6x6x6,19,false,12,10,12,35.96
greedy,MaxInformation,6x6x6,19,false,25,15,25,76.97
exact_solver,MinDistance,6x6x6,19,false,88,3186,4,98.31
exact_solver,MinRotation,6x6x6,19,false,41,504,2,57.30
exact_solver,MaxInformation,6x6x6,19,false,57,1778,9,97.19
global_sat,MinDistance,6x6x6,19,true,95,10634,1,100.00
global_sat,MinRotation,6x6x6,19,true,92,8168,1,100.00
global_sat,MaxInformation,6x6x6,19,true,104,25091,1,100.00
partitioned_sat,MinDistance,6x6x6,19,true,106,15989,1,100.00
partitioned_sat,MinRotation,6x6x6,19,true,98,3180,1,100.00
partitioned_sat,MaxInformation,6x6x6,19,true,102,19416,1,100.00
scip_solver,MinDistance,6x6x6,19,true,95,39041,1,100.00
scip_solver,MinRotation,6x6x6,19,true,88,31404,1,100.00
scip_solver,MaxInformation,6x6x6,19,true,61,23973,1,100.00
greedy,MinDistance,6x6x6,20,false,4,4,4,26.40
greedy,MinRotation,6x6x6,20,false,4,3,4,26.40
greedy,MaxInformation,6x6x6,20,false,15,11,15,51.12
exact_solver,MinDistance,6x6x6,20,false,21,145,2,44.38
exact_solver,MinRotation,6x6x6,20,false,20,169,2,44.38
exact_solver,MaxInformation,6x6x6,20,false,52,1221,4,81.46
global_sat,MinDistance,6x6x6,20,true,74,6894,1,100.00
global_sat,MinRotation,6x6x6,20,true,66,4925,1,100.00
global_sat,MaxInformation,6x6x6,20,true,75,12371,1,100.00
partitioned_sat,MinDistance,6x6x6,20,true,66,5805,1,100.00
partitioned_sat,MinRotation,6x6x6,20,true,65,5186,1,100.00
partitioned_sat,MaxInformation,6x6x6,20,true,67,10727,1,100.00
scip_solver,MinDistance,6x6x6,20,true,77,27425,1,100.00
scip_solver,MinRotation,6x6x6,20,true,64,23038,1,100.00
scip_solver,MaxInformation,6x6x6,20,true,81,35235,1,100.00
greedy,MinDistance,6x6x6,21,false,7,8,7,16.85
greedy,MinRotation,6x6x6,21,false,6,5,6,16.29
greedy,MaxInformation,6x6x6,21,false,2,2,2,20.22
exact_solver,MinDistance,6x6x6,21,false,14,39,11,20.79
exact_solver,MinRotation,6x6x6,21,false,18,48,8,23.03
exact_solver,MaxInformation,6x6x6,21,false,35,502,3,66.85
global_sat,MinDistance,6x6x6,21,false,32,947,3,30.90
global_sat,MinRotation,6x6x6,21,false,32,895,3,30.90
global_sat,MaxInformation,6x6x6,21,false,32,1200,3,30.90
partitioned_sat,MinDistance,6x6x6,21,false,32,836,3,30.90
partitioned_sat,MinRotation,6x6x6,21,false,32,897,3,30.90
partitioned_sat,MaxInformation,6x6x6,21,false,32,1107,3,30.90
scip_solver,MinDistance,6x6x6,21,false,5,802,3,15.73
scip_solver,MinRotation,6x6x6,21,false,4,567,2,15.17
scip_solver,MaxInformation,6x6x6,21,true,81,37942,1,100.00
greedy,MinDistance,6x6x6,22,false,10,6,10,53.37
greedy,MinRotation,6x6x6,22,false,10,6,10,53.37
greedy,MaxInformation,6x6x6,22,false,10,9,10,41.57
exact_solver,MinDistance,6x6x6,22,false,35,780,3,78.09
exact_solver,MinRotation,6x6x6,22,false,35,633,2,77.53
exact_solver,MaxInformation,6x6x6,22,false,39,671,3,75.28
global_sat,MinDistance,6x6x6,22,true,62,6547,1,100.00
global_sat,MinRotation,6x6x6,22,true,64,3760,1,100.00
global_sat,MaxInformation,6x6x6,22,true,66,11707,1,100.00
partitioned_sat,MinDistance,6x6x6,22,true,64,4495,1,100.00
partitioned_sat,MinRotation,6x6x6,22,true,63,2030,1,100.00
partitioned_sat,MaxInformation,6x6x6,22,true,66,10999,1,100.00
scip_solver,MinDistance,6x6x6,22,true,64,25339,1,100.00
scip_solver,MinRotation,6x6x6,22,true,63,22356,1,100.00
scip_solver,MaxInformation,6x6x6,22,true,71,33454,1,100.00
greedy,MinDistance,6x6x6,23,false,20,11,20,69.10
greedy,MinRotation,6x6x6,23,false,20,10,20,69.10
greedy,MaxInformation,6x6x6,23,false,10,10,10,30.34
exact_solver,MinDistance,6x6x6,23,false,27,436,3,62.36
exact_solver,MinRotation,6x6x6,23,false,27,316,2,61.80
exact_solver,MaxInformation,6x6x6,23,false,57,1641,6,92.70
global_sat,MinDistance,6x6x6,23,true,76,8697,1,100.00
global_sat,MinRotation,6x6x6,23,true,80,5893,1,100.00
global_sat,MaxInformation,6x6x6,23,true,73,13400,1,100.00
