algorithm,objective,dims,seed,win,clicks,time_ms,guesses,completion,time_per_click_ms,completion_per_click,guess_rate
exact_solver,MaxInformation,2x2x2,19,True,5,1,3,100.0,0.2,20.0,0.6
global_sat,MinDistance,2x2x2,19,False,3,1,2,65.0,0.3333333333333333,21.666666666666668,0.6666666666666666
global_sat,MinRotation,2x2x2,19,False,3,1,2,65.0,0.3333333333333333,21.666666666666668,0.6666666666666666
global_sat,MaxInformation,2x2x2,19,False,3,1,2,65.0,0.3333333333333333,21.666666666666668,0.6666666666666666
partitioned_sat,MinDistance,2x2x2,19,False,3,1,2,65.0,0.3333333333333333,21.666666666666668,0.6666666666666666
partitioned_sat,MinRotation,2x2x2,19,False,3,1,2,65.0,0.3333333333333333,21.666666666666668,0.6666666666666666
partitioned_sat,MaxInformation,2x2x2,19,False,3,1,2,65.0,0.3333333333333333,21.666666666666668,0.6666666666666666
scip_solver,MinDistance,2x2x2,19,False,3,113,2,65.0,37.666666666666664,21.666666666666668,0.6666666666666666
scip_solver,MinRotation,2x2x2,19,False,3,114,2,65.0,38.0,21.666666666666668,0.6666666666666666
scip_solver,MaxInformation,2x2x2,19,True,6,256,2,100.0,42.666666666666664,16.666666666666668,0.3333333333333333
greedy,MinDistance,2x2x2,20,False,4,0,4,85.0,0.0,21.25,1.0
greedy,MinRotation,2x2x2,20,False,4,0,4,85.0,0.0,21.25,1.0
greedy,MaxInformation,2x2x2,20,False,4,0,4,85.0,0.0,21.25,1.0
exact_solver,MinDistance,2x2x2,20,True,6,2,2,100.0,0.3333333333333333,16.666666666666668,0.3333333333333333
exact_solver,MinRotation,2x2x2,20,True,6,2,2,100.0,0.3333333333333333,16.666666666666668,0.3333333333333333
exact_solver,MaxInformation,2x2x2,20,True,6,2,4,100.0,0.3333333333333333,16.666666666666668,0.6666666666666666
global_sat,MinDistance,2x2x2,20,False,2,0,2,75.0,0.0,37.5,1.0
global_sat,MinRotation,2x2x2,20,False,2,0,2,75.0,0.0,37.5,1.0
global_sat,MaxInformation,2x2x2,20,False,2,0,2,75.0,0.0,37.5,1.0
partitioned_sat,MinDistance,2x2x2,20,False,2,0,2,75.0,0.0,37.5,1.0
partitioned_sat,MinRotation,2x2x2,20,False,2,0,2,75.0,0.0,37.5,1.0
partitioned_sat,MaxInformation,2x2x2,20,False,2,0,2,75.0,0.0,37.5,1.0
scip_solver,MinDistance,2x2x2,20,True,6,192,2,100.0,32.0,16.666666666666668,0.3333333333333333
scip_solver,MinRotation,2x2x2,20,True,6,196,2,100.0,32.666666666666664,16.666666666666668,0.3333333333333333
scip_solver,MaxInformation,2x2x2,20,True,6,208,2,100.0,34.666666666666664,16.666666666666668,0.3333333333333333
greedy,MinDistance,2x2x2,21,True,2,0,2,100.0,0.0,50.0,1.0
greedy,MinRotation,2x2x2,21,True,2,0,2,100.0,0.0,50.0,1.0
greedy,MaxInformation,2x2x2,21,True,2,0,2,100.0,0.0,50.0,1.0
exact_solver,MinDistance,2x2x2,21,True,2,0,1,100.0,0.0,50.0,0.5
exact_solver,MinRotation,2x2x2,21,True,2,0,1,100.0,0.0,50.0,0.5
exact_solver,MaxInformation,2x2x2,21,True,2,0,1,100.0,0.0,50.0,0.5
global_sat,MinDistance,2x2x2,21,True,2,0,1,100.0,0.0,50.0,0.5
global_sat,MinRotation,2x2x2,21,True,2,0,1,100.0,0.0,50.0,0.5
global_sat,MaxInformation,2x2x2,21,True,2,0,1,100.0,0.0,50.0,0.5
partitioned_sat,MinDistance,2x2x2,21,True,2,0,1,100.0,0.0,50.0,0.5
partitioned_sat,MinRotation,2x2x2,21,True,2,0,1,100.0,0.0,50.0,0.5
partitioned_sat,MaxInformation,2x2x2,21,True,2,0,1,100.0,0.0,50.0,0.5
scip_solver,MinDistance,2x2x2,21,True,2,28,1,100.0,14.0,50.0,0.5
scip_solver,MinRotation,2x2x2,21,True,2,28,1,100.0,14.0,50.0,0.5
scip_solver,MaxInformation,2x2x2,21,True,2,27,1,100.0,13.5,50.0,0.5
greedy,MinDistance,2x2x2,22,False,2,0,2,85.0,0.0,42.5,1.0
greedy,MinRotation,2x2x2,22,False,2,0,2,85.0,0.0,42.5,1.0
greedy,MaxInformation,2x2x2,22,False,2,0,2,85.0,0.0,42.5,1.0
exact_solver,MinDistance,2x2x2,22,False,3,0,2,90.0,0.0,30.0,0.6666666666666666
exact_solver,MinRotation,2x2x2,22,False,3,0,2,90.0,0.0,30.0,0.6666666666666666
exact_solver,MaxInformation,2x2x2,22,True,4,1,2,100.0,0.25,25.0,0.5
global_sat,MinDistance,2x2x2,22,False,3,0,2,90.0,0.0,30.0,0.6666666666666666
global_sat,MinRotation,2x2x2,22,False,3,0,2,90.0,0.0,30.0,0.6666666666666666
global_sat,MaxInformation,2x2x2,22,False,3,0,2,90.0,0.0,30.0,0.6666666666666666
partitioned_sat,MinDistance,2x2x2,22,False,3,0,2,90.0,0.0,30.0,0.6666666666666666
partitioned_sat,MinRotation,2x2x2,22,False,3,0,2,90.0,0.0,30.0,0.6666666666666666
partitioned_sat,MaxInformation,2x2x2,22,False,3,0,2,90.0,0.0,30.0,0.6666666666666666
scip_solver,MinDistance,2x2x2,22,False,3,73,2,90.0,24.333333333333332,30.0,0.6666666666666666
scip_solver,MinRotation,2x2x2,22,False,3,76,2,90.0,25.333333333333332,30.0,0.6666666666666666
scip_solver,MaxInformation,2x2x2,22,True,4,104,2,100.0,26.0,25.0,0.5
greedy,MinDistance,2x2x2,23,False,4,0,4,90.0,0.0,22.5,1.0
greedy,MinRotation,2x2x2,23,False,4,0,4,90.0,0.0,22.5,1.0
greedy,MaxInformation,2x2x2,23,False,6,0,6,90.0,0.0,15.0,1.0
exact_solver,MinDistance,2x2x2,23,True,6,1,2,100.0,0.16666666666666666,16.666666666666668,0.3333333333333333
exact_solver,MinRotation,2x2x2,23,False,4,0,2,50.0,0.0,12.5,0.5
exact_solver,MaxInformation,2x2x2,23,True,10,4,5,100.0,0.4,10.0,0.5
global_sat,MinDistance,2x2x2,23,True,7,3,1,100.0,0.42857142857142855,14.285714285714286,0.14285714285714285
global_sat,MinRotation,2x2x2,23,True,7,4,1,100.0,0.5714285714285714,14.285714285714286,0.14285714285714285
global_sat,MaxInformation,2x2x2,23,True,8,4,1,100.0,0.5,12.5,0.125
partitioned_sat,MinDistance,2x2x2,23,True,7,4,1,100.0,0.5714285714285714,14.285714285714286,0.14285714285714285
partitioned_sat,MinRotation,2x2x2,23,True,7,4,1,100.0,0.5714285714285714,14.285714285714286,0.14285714285714285
partitioned_sat,MaxInformation,2x2x2,23,True,8,7,1,100.0,0.875,12.5,0.125
scip_solver,MinDistance,2x2x2,23,True,7,364,1,100.0,52.0,14.285714285714286,0.14285714285714285
scip_solver,MinRotation,2x2x2,23,True,7,352,1,100.0,50.285714285714285,14.285714285714286,0.14285714285714285
scip_solver,MaxInformation,2x2x2,23,True,8,418,1,100.0,52.25,12.5,0.125
greedy,MinDistance,2x2x2,24,False,2,0,2,85.0,0.0,42.5,1.0
greedy,MinRotation,2x2x2,24,False,2,0,2,85.0,0.0,42.5,1.0
greedy,MaxInformation,2x2x2,24,False,2,0,2,85.0,0.0,42.5,1.0
exact_solver,MinDistance,2x2x2,24,False,3,0,2,90.0,0.0,30.0,0.6666666666666666
exact_solver,MinRotation,2x2x2,24,False,3,0,2,90.0,0.0,30.0,0.6666666666666666
exact_solver,MaxInformation,2x2x2,24,True,4,1,2,100.0,0.25,25.0,0.5
global_sat,MinDistance,2x2x2,24,False,3,0,2,90.0,0.0,30.0,0.6666666666666666
global_sat,MinRotation,2x2x2,24,False,3,0,2,90.0,0.0,30.0,0.6666666666666666
global_sat,MaxInformation,2x2x2,24,False,3,0,2,90.0,0.0,30.0,0.6666666666666666
partitioned_sat,MinDistance,2x2x2,24,False,3,0,2,90.0,0.0,30.0,0.6666666666666666
partitioned_sat,MinRotation,2x2x2,24,False,3,0,2,90.0,0.0,30.0,0.6666666666666666
partitioned_sat,MaxInformation,2x2x2,24,False,3,0,2,90.0,0.0,30.0,0.6666666666666666
scip_solver,MinDistance,2x2x2,24,False,3,74,2,90.0,24.666666666666668,30.0,0.6666666666666666
scip_solver,MinRotation,2x2x2,24,False,3,81,2,90.0,27.0,30.0,0.6666666666666666
scip_solver,MaxInformation,2x2x2,24,True,4,104,2,100.0,26.0,25.0,0.5
greedy,MinDistance,2x2x2,25,False,5,0,5,80.0,0.0,16.0,1.0
greedy,MinRotation,2x2x2,25,False,5,0,5,80.0,0.0,16.0,1.0
greedy,MaxInformation,2x2x2,25,False,5,0,5,80.0,0.0,16.0,1.0
exact_solver,MinDistance,2x2x2,25,False,6,1,2,80.0,0.16666666666666666,13.333333333333334,0.3333333333333333
exact_solver,MinRotation,2x2x2,25,False,6,1,2,80.0,0.16666666666666666,13.333333333333334,0.3333333333333333
exact_solver,MaxInformation,2x2x2,25,True,9,3,3,100.0,0.3333333333333333,11.11111111111111,0.3333333333333333
global_sat,MinDistance,2x2x2,25,False,6,2,2,80.0,0.3333333333333333,13.333333333333334,0.3333333333333333
global_sat,MinRotation,2x2x2,25,False,6,3,2,80.0,0.5,13.333333333333334,0.3333333333333333
global_sat,MaxInformation,2x2x2,25,False,6,2,2,80.0,0.3333333333333333,13.333333333333334,0.3333333333333333
partitioned_sat,MinDistance,2x2x2,25,False,6,3,2,80.0,0.5,13.333333333333334,0.3333333333333333
partitioned_sat,MinRotation,2x2x2,25,False,6,3,2,80.0,0.5,13.333333333333334,0.3333333333333333
partitioned_sat,MaxInformation,2x2x2,25,False,6,3,2,80.0,0.5,13.333333333333334,0.3333333333333333
scip_solver,MinDistance,2x2x2,25,False,6,296,2,80.0,49.333333333333336,13.333333333333334,0.3333333333333333
scip_solver,MinRotation,2x2x2,25,False,6,285,2,80.0,47.5,13.333333333333334,0.3333333333333333
scip_solver,MaxInformation,2x2x2,25,True,9,392,3,100.0,43.55555555555556,11.11111111111111,0.3333333333333333
greedy,MinDistance,2x2x2,26,False,2,0,2,90.0,0.0,45.0,1.0
greedy,MinRotation,2x2x2,26,False,2,0,2,90.0,0.0,45.0,1.0
greedy,MaxInformation,2x2x2,26,False,2,0,2,90.0,0.0,45.0,1.0
exact_solver,MinDistance,2x2x2,26,True,4,1,1,100.0,0.25,25.0,0.25
exact_solver,MinRotation,2x2x2,26,True,4,1,1,100.0,0.25,25.0,0.25
exact_solver,MaxInformation,2x2x2,26,True,4,1,1,100.0,0.25,25.0,0.25
global_sat,MinDistance,2x2x2,26,True,4,0,1,100.0,0.0,25.0,0.25
global_sat,MinRotation,2x2x2,26,True,4,0,1,100.0,0.0,25.0,0.25
global_sat,MaxInformation,2x2x2,26,True,4,0,1,100.0,0.0,25.0,0.25
partitioned_sat,MinDistance,2x2x2,26,True,4,1,1,100.0,0.25,25.0,0.25
partitioned_sat,MinRotation,2x2x2,26,True,4,1,1,100.0,0.25,25.0,0.25
partitioned_sat,MaxInformation,2x2x2,26,True,4,1,1,100.0,0.25,25.0,0.25
scip_solver,MinDistance,2x2x2,26,True,4,102,1,100.0,25.5,25.0,0.25
scip_solver,MinRotation,2x2x2,26,True,4,107,1,100.0,26.75,25.0,0.25
scip_solver,MaxInformation,2x2x2,26,True,4,109,1,100.0,27.25,25.0,0.25
greedy,MinDistance,2x2x2,27,False,3,0,3,85.0,0.0,28.333333333333332,1.0
greedy,MinRotation,2x2x2,27,False,3,0,3,85.0,0.0,28.333333333333332,1.0
greedy,MaxInformation,2x2x2,27,False,3,0,3,85.0,0.0,28.333333333333332,1.0
exact_solver,MinDistance,2x2x2,27,False,4,1,3,90.0,0.25,22.5,0.75
exact_solver,MinRotation,2x2x2,27,False,4,1,3,90.0,0.25,22.5,0.75
exact_solver,MaxInformation,2x2x2,27,False,3,0,3,85.0,0.0,28.333333333333332,1.0
global_sat,MinDistance,2x2x2,27,False,4,1,3,90.0,0.25,22.5,0.75
global_sat,MinRotation,2x2x2,27,False,4,0,3,90.0,0.0,22.5,0.75
global_sat,MaxInformation,2x2x2,27,False,4,0,3,90.0,0.0,22.5,0.75
partitioned_sat,MinDistance,2x2x2,27,False,4,1,3,90.0,0.25,22.5,0.75
partitioned_sat,MinRotation,2x2x2,27,False,4,1,3,90.0,0.25,22.5,0.75
partitioned_sat,MaxInformation,2x2x2,27,False,4,0,3,90.0,0.0,22.5,0.75
scip_solver,MinDistance,2x2x2,27,True,5,156,2,100.0,31.2,20.0,0.4
scip_solver,MinRotation,2x2x2,27,True,5,155,2,100.0,31.0,20.0,0.4
scip_solver,MaxInformation,2x2x2,27,False,4,122,3,90.0,30.5,22.5,0.75
greedy,MinDistance,2x2x2,28,False,2,0,2,50.0,0.0,25.0,1.0
greedy,MinRotation,2x2x2,28,False,2,0,2,50.0,0.0,25.0,1.0
greedy,MaxInformation,2x2x2,28,False,2,0,2,50.0,0.0,25.0,1.0
exact_solver,MinDistance,2x2x2,28,False,2,0,2,50.0,0.0,25.0,1.0
exact_solver,MinRotation,2x2x2,28,False,2,0,2,50.0,0.0,25.0,1.0
exact_solver,MaxInformation,2x2x2,28,True,4,1,2,100.0,0.25,25.0,0.5
global_sat,MinDistance,2x2x2,28,True,4,1,2,100.0,0.25,25.0,0.5
global_sat,MinRotation,2x2x2,28,True,4,1,2,100.0,0.25,25.0,0.5
global_sat,MaxInformation,2x2x2,28,True,4,1,2,100.0,0.25,25.0,0.5
partitioned_sat,MinDistance,2x2x2,28,True,4,1,2,100.0,0.25,25.0,0.5
partitioned_sat,MinRotation,2x2x2,28,True,4,1,2,100.0,0.25,25.0,0.5
partitioned_sat,MaxInformation,2x2x2,28,True,4,1,2,100.0,0.25,25.0,0.5
scip_solver,MinDistance,2x2x2,28,False,2,66,2,50.0,33.0,25.0,1.0
scip_solver,MinRotation,2x2x2,28,False,2,61,2,50.0,30.5,25.0,1.0
scip_solver,MaxInformation,2x2x2,28,True,4,129,2,100.0,32.25,25.0,0.5
greedy,MinDistance,2x2x2,29,False,3,0,3,75.0,0.0,25.0,1.0
greedy,MinRotation,2x2x2,29,False,3,0,3,75.0,0.0,25.0,1.0
greedy,MaxInformation,2x2x2,29,False,3,0,3,75.0,0.0,25.0,1.0
exact_solver,MinDistance,2x2x2,29,False,6,2,3,90.0,0.3333333333333333,15.0,0.5
exact_solver,MinRotation,2x2x2,29,False,2,0,2,70.0,0.0,35.0,1.0
exact_solver,MaxInformation,2x2x2,29,False,2,0,2,70.0,0.0,35.0,1.0
global_sat,MinDistance,2x2x2,29,False,2,0,2,70.0,0.0,35.0,1.0
global_sat,MinRotation,2x2x2,29,False,2,0,2,70.0,0.0,35.0,1.0
global_sat,MaxInformation,2x2x2,29,False,2,0,2,70.0,0.0,35.0,1.0
partitioned_sat,MinDistance,2x2x2,29,False,2,0,2,70.0,0.0,35.0,1.0
partitioned_sat,MinRotation,2x2x2,29,False,2,0,2,70.0,0.0,35.0,1.0
partitioned_sat,MaxInformation,2x2x2,29,False,2,0,2,70.0,0.0,35.0,1.0
scip_solver,MinDistance,2x2x2,29,False,6,228,3,90.0,38.0,15.0,0.5
scip_solver,MinRotation,2x2x2,29,False,2,49,2,70.0,24.5,35.0,1.0
scip_solver,MaxInformation,2x2x2,29,False,2,46,2,70.0,23.0,35.0,1.0
greedy,MinDistance,3x3x3,0,False,6,1,6,88.89,0.16666666666666666,14.815,1.0
greedy,MinRotation,3x3x3,0,False,6,0,6,88.89,0.0,14.815,1.0
greedy,MaxInformation,3x3x3,0,False,8,6,8,73.33,0.75,9.16625,1.0
exact_solver,MinDistance,3x3x3,0,True,10,96,2,100.0,9.6,10.0,0.2
exact_solver,MinRotation,3x3x3,0,False,10,44,2,97.78,4.4,9.778,0.2
exact_solver,MaxInformation,3x3x3,0,False,11,27,5,80.0,2.4545454545454546,7.2727272727272725,0.45454545454545453
global_sat,MinDistance,3x3x3,0,True,10,28,1,100.0,2.8,10.0,0.1
global_sat,MinRotation,3x3x3,0,True,10,28,1,100.0,2.8,10.0,0.1
global_sat,MaxInformation,3x3x3,0,True,10,35,1,100.0,3.5,10.0,0.1
partitioned_sat,MinDistance,3x3x3,0,True,10,25,1,100.0,2.5,10.0,0.1
partitioned_sat,MinRotation,3x3x3,0,True,10,20,1,100.0,2.0,10.0,0.1
partitioned_sat,MaxInformation,3x3x3,0,True,10,36,1,100.0,3.6,10.0,0.1
scip_solver,MinDistance,3x3x3,0,True,10,1213,1,100.0,121.3,10.0,0.1
scip_solver,MinRotation,3x3x3,0,True,10,1326,1,100.0,132.6,10.0,0.1
scip_solver,MaxInformation,3x3x3,0,True,19,2731,1,100.0,143.73684210526315,5.2631578947368425,0.05263157894736842
greedy,MinDistance,3x3x3,1,False,6,0,6,88.89,0.0,14.815,1.0
greedy,MinRotation,3x3x3,1,False,6,0,6,88.89,0.0,14.815,1.0
greedy,MaxInformation,3x3x3,1,False,5,0,5,73.33,0.0,14.666,1.0
exact_solver,MinDistance,3x3x3,1,False,11,28,3,97.78,2.5454545454545454,8.889090909090909,0.2727272727272727
exact_solver,MinRotation,3x3x3,1,False,6,2,5,28.89,0.3333333333333333,4.815,0.8333333333333334
exact_solver,MaxInformation,3x3x3,1,False,8,14,2,95.56,1.75,11.945,0.25
global_sat,MinDistance,3x3x3,1,True,11,27,1,100.0,2.4545454545454546,9.090909090909092,0.09090909090909091
global_sat,MinRotation,3x3x3,1,True,12,27,1,100.0,2.25,8.333333333333334,0.08333333333333333
global_sat,MaxInformation,3x3x3,1,True,11,29,1,100.0,2.6363636363636362,9.090909090909092,0.09090909090909091
partitioned_sat,MinDistance,3x3x3,1,True,11,23,1,100.0,2.090909090909091,9.090909090909092,0.09090909090909091
partitioned_sat,MinRotation,3x3x3,1,True,11,19,1,100.0,1.7272727272727273,9.090909090909092,0.09090909090909091
partitioned_sat,MaxInformation,3x3x3,1,True,11,28,1,100.0,2.5454545454545454,9.090909090909092,0.09090909090909091
scip_solver,MinDistance,3x3x3,1,True,11,1016,1,100.0,92.36363636363636,9.090909090909092,0.09090909090909091
scip_solver,MinRotation,3x3x3,1,True,12,1169,1,100.0,97.41666666666667,8.333333333333334,0.08333333333333333
scip_solver,MaxInformation,3x3x3,1,True,11,1224,1,100.0,111.27272727272727,9.090909090909092,0.09090909090909091
greedy,MinDistance,3x3x3,2,False,2,0,2,13.33,0.0,6.665,1.0
greedy,MinRotation,3x3x3,2,False,2,0,2,13.33,0.0,6.665,1.0
greedy,MaxInformation,3x3x3,2,False,4,0,4,93.33,0.0,23.3325,1.0
exact_solver,MinDistance,3x3x3,2,False,2,0,2,13.33,0.0,6.665,1.0
exact_solver,MinRotation,3x3x3,2,False,3,0,3,15.56,0.0,5.1866666666666665,1.0
exact_solver,MaxInformation,3x3x3,2,False,5,7,2,95.56,1.4,19.112000000000002,0.4
global_sat,MinDistance,3x3x3,2,True,17,51,2,100.0,3.0,5.882352941176471,0.11764705882352941
global_sat,MinRotation,3x3x3,2,True,20,64,2,100.0,3.2,5.0,0.1
global_sat,MaxInformation,3x3x3,2,True,16,48,2,100.0,3.0,6.25,0.125
partitioned_sat,MinDistance,3x3x3,2,True,15,26,2,100.0,1.7333333333333334,6.666666666666667,0.13333333333333333
partitioned_sat,MinRotation,3x3x3,2,True,22,67,2,100.0,3.0454545454545454,4.545454545454546,0.09090909090909091
partitioned_sat,MaxInformation,3x3x3,2,True,16,44,2,100.0,2.75,6.25,0.125
scip_solver,MinDistance,3x3x3,2,False,4,316,2,17.78,79.0,4.445,0.5
scip_solver,MinRotation,3x3x3,2,True,20,2586,2,100.0,129.3,5.0,0.1
scip_solver,MaxInformation,3x3x3,2,True,6,459,1,100.0,76.5,16.666666666666668,0.16666666666666666
greedy,MinDistance,3x3x3,3,False,5,0,5,84.44,0.0,16.887999999999998,1.0
greedy,MinRotation,3x3x3,3,False,6,0,6,86.67,0.0,14.445,1.0
greedy,MaxInformation,3x3x3,3,False,7,0,7,93.33,0.0,13.332857142857142,1.0
exact_solver,MinDistance,3x3x3,3,True,11,26,3,100.0,2.3636363636363638,9.090909090909092,0.2727272727272727
exact_solver,MinRotation,3x3x3,3,False,9,20,2,93.33,2.2222222222222223,10.37,0.2222222222222222
exact_solver,MaxInformation,3x3x3,3,True,10,17,1,100.0,1.7,10.0,0.1
global_sat,MinDistance,3x3x3,3,True,11,22,1,100.0,2.0,9.090909090909092,0.09090909090909091
global_sat,MinRotation,3x3x3,3,True,11,22,1,100.0,2.0,9.090909090909092,0.09090909090909091
global_sat,MaxInformation,3x3x3,3,True,11,32,1,100.0,2.909090909090909,9.090909090909092,0.09090909090909091
partitioned_sat,MinDistance,3x3x3,3,True,11,24,1,100.0,2.1818181818181817,9.090909090909092,0.09090909090909091
partitioned_sat,MinRotation,3x3x3,3,True,11,21,1,100.0,1.9090909090909092,9.090909090909092,0.09090909090909091
partitioned_sat,MaxInformation,3x3x3,3,True,11,32,1,100.0,2.909090909090909,9.090909090909092,0.09090909090909091
scip_solver,MinDistance,3x3x3,3,True,11,1062,1,100.0,96.54545454545455,9.090909090909092,0.09090909090909091
scip_solver,MinRotation,3x3x3,3,True,11,1010,1,100.0,91.81818181818181,9.090909090909092,0.09090909090909091
scip_solver,MaxInformation,3x3x3,3,True,14,1690,1,100.0,120.71428571428571,7.142857142857143,0.07142857142857142
greedy,MinDistance,3x3x3,4,False,6,0,6,88.89,0.0,14.815,1.0
greedy,MinRotation,3x3x3,4,False,6,0,6,88.89,0.0,14.815,1.0
greedy,MaxInformation,3x3x3,4,False,2,0,2,93.33,0.0,46.665,1.0
exact_solver,MinDistance,3x3x3,4,False,11,26,2,97.78,2.3636363636363638,8.889090909090909,0.18181818181818182
exact_solver,MinRotation,3x3x3,4,False,11,27,2,97.78,2.4545454545454546,8.889090909090909,0.18181818181818182
exact_solver,MaxInformation,3x3x3,4,True,4,7,1,100.0,1.75,25.0,0.25
global_sat,MinDistance,3x3x3,4,True,11,33,1,100.0,3.0,9.090909090909092,0.09090909090909091
global_sat,MinRotation,3x3x3,4,True,11,26,1,100.0,2.3636363636363638,9.090909090909092,0.09090909090909091
global_sat,MaxInformation,3x3x3,4,True,11,33,1,100.0,3.0,9.090909090909092,0.09090909090909091
partitioned_sat,MinDistance,3x3x3,4,True,11,21,1,100.0,1.9090909090909092,9.090909090909092,0.09090909090909091
partitioned_sat,MinRotation,3x3x3,4,True,11,20,1,100.0,1.8181818181818181,9.090909090909092,0.09090909090909091
partitioned_sat,MaxInformation,3x3x3,4,True,11,28,1,100.0,2.5454545454545454,9.090909090909092,0.09090909090909091
scip_solver,MinDistance,3x3x3,4,True,11,1106,1,100.0,100.54545454545455,9.090909090909092,0.09090909090909091
scip_solver,MinRotation,3x3x3,4,True,11,1100,1,100.0,100.0,9.090909090909092,0.09090909090909091
scip_solver,MaxInformation,3x3x3,4,True,4,254,1,100.0,63.5,25.0,0.25
greedy,MinDistance,3x3x3,5,False,3,0,3,91.11,0.0,30.37,1.0
greedy,MinRotation,3x3x3,5,False,3,0,3,91.11,0.0,30.37,1.0
greedy,MaxInformation,3x3x3,5,False,7,0,7,77.78,0.0,11.111428571428572,1.0
exact_solver,MinDistance,3x3x3,5,True,6,13,1,100.0,2.1666666666666665,16.666666666666668,0.16666666666666666
exact_solver,MinRotation,3x3x3,5,True,6,14,1,100.0,2.3333333333333335,16.666666666666668,0.16666666666666666
exact_solver,MaxInformation,3x3x3,5,False,15,40,2,95.56,2.6666666666666665,6.370666666666667,0.13333333333333333
global_sat,MinDistance,3x3x3,5,True,6,11,1,100.0,1.8333333333333333,16.666666666666668,0.16666666666666666
global_sat,MinRotation,3x3x3,5,True,6,10,1,100.0,1.6666666666666667,16.666666666666668,0.16666666666666666
global_sat,MaxInformation,3x3x3,5,True,6,12,1,100.0,2.0,16.666666666666668,0.16666666666666666
partitioned_sat,MinDistance,3x3x3,5,True,6,13,1,100.0,2.1666666666666665,16.666666666666668,0.16666666666666666
partitioned_sat,MinRotation,3x3x3,5,True,6,12,1,100.0,2.0,16.666666666666668,0.16666666666666666
partitioned_sat,MaxInformation,3x3x3,5,True,6,13,1,100.0,2.1666666666666665,16.666666666666668,0.16666666666666666
scip_solver,MinDistance,3x3x3,5,True,6,465,1,100.0,77.5,16.666666666666668,0.16666666666666666
scip_solver,MinRotation,3x3x3,5,True,6,454,1,100.0,75.66666666666667,16.666666666666668,0.16666666666666666
scip_solver,MaxInformation,3x3x3,5,True,16,1811,1,100.0,113.1875,6.25,0.0625
greedy,MinDistance,3x3x3,6,False,3,0,3,84.44,0.0,28.146666666666665,1.0
greedy,MinRotation,3x3x3,6,False,3,0,3,84.44,0.0,28.146666666666665,1.0
greedy,MaxInformation,3x3x3,6,False,9,0,9,84.44,0.0,9.382222222222222,1.0
exact_solver,MinDistance,3x3x3,6,False,9,19,3,97.78,2.111111111111111,10.864444444444445,0.3333333333333333
exact_solver,MinRotation,3x3x3,6,False,9,19,3,97.78,2.111111111111111,10.864444444444445,0.3333333333333333
exact_solver,MaxInformation,3x3x3,6,True,13,30,3,100.0,2.3076923076923075,7.6923076923076925,0.23076923076923078
global_sat,MinDistance,3x3x3,6,True,9,17,1,100.0,1.8888888888888888,11.11111111111111,0.1111111111111111
global_sat,MinRotation,3x3x3,6,True,9,16,1,100.0,1.7777777777777777,11.11111111111111,0.1111111111111111
global_sat,MaxInformation,3x3x3,6,True,9,23,1,100.0,2.5555555555555554,11.11111111111111,0.1111111111111111
partitioned_sat,MinDistance,3x3x3,6,True,9,15,1,100.0,1.6666666666666667,11.11111111111111,0.1111111111111111
partitioned_sat,MinRotation,3x3x3,6,True,9,14,1,100.0,1.5555555555555556,11.11111111111111,0.1111111111111111
partitioned_sat,MaxInformation,3x3x3,6,True,9,20,1,100.0,2.2222222222222223,11.11111111111111,0.1111111111111111
scip_solver,MinDistance,3x3x3,6,True,9,750,1,100.0,83.33333333333333,11.11111111111111,0.1111111111111111
scip_solver,MinRotation,3x3x3,6,True,9,752,1,100.0,83.55555555555556,11.11111111111111,0.1111111111111111
scip_solver,MaxInformation,3x3x3,6,True,15,1510,1,100.0,100.66666666666667,6.666666666666667,0.06666666666666667
greedy,MinDistance,3x3x3,7,False,2,0,2,75.56,0.0,37.78,1.0
greedy,MinRotation,3x3x3,7,False,2,0,2,75.56,0.0,37.78,1.0
greedy,MaxInformation,3x3x3,7,False,2,0,2,64.44,0.0,32.22,1.0
exact_solver,MinDistance,3x3x3,7,False,11,18,6,95.56,1.6363636363636365,8.687272727272727,0.5454545454545454
exact_solver,MinRotation,3x3x3,7,False,7,9,2,86.67,1.2857142857142858,12.381428571428572,0.2857142857142857
exact_solver,MaxInformation,3x3x3,7,False,11,21,2,95.56,1.9090909090909092,8.687272727272727,0.18181818181818182
global_sat,MinDistance,3x3x3,7,True,12,32,1,100.0,2.6666666666666665,8.333333333333334,0.08333333333333333
global_sat,MinRotation,3x3x3,7,True,12,25,1,100.0,2.0833333333333335,8.333333333333334,0.08333333333333333
global_sat,MaxInformation,3x3x3,7,True,12,38,1,100.0,3.1666666666666665,8.333333333333334,0.08333333333333333
partitioned_sat,MinDistance,3x3x3,7,True,12,23,1,100.0,1.9166666666666667,8.333333333333334,0.08333333333333333
partitioned_sat,MinRotation,3x3x3,7,True,12,19,1,100.0,1.5833333333333333,8.333333333333334,0.08333333333333333
partitioned_sat,MaxInformation,3x3x3,7,True,12,39,1,100.0,3.25,8.333333333333334,0.08333333333333333
scip_solver,MinDistance,3x3x3,7,True,12,1160,1,100.0,96.66666666666667,8.333333333333334,0.08333333333333333
